"date","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer","class"
0.907924,3,0.617021,0.048307,0.469057,0.003346,0.596841,0.193421,DOWN
0.907924,3,0.638298,0.048006,0.479768,0.00334,0.590109,0.173246,DOWN
0.907924,3,0.659574,0.047796,0.480065,0.003324,0.593475,0.173684,DOWN
0.907924,3,0.680851,0.045815,0.482148,0.003197,0.588555,0.179825,DOWN
0.907924,3,0.702128,0.050919,0.488694,0.003544,0.575867,0.194737,DOWN
0.907924,3,0.723404,0.042963,0.463701,0.002968,0.546608,0.255702,DOWN
0.907924,3,0.744681,0.041852,0.465338,0.00286,0.522786,0.309211,DOWN
0.907924,3,0.765957,0.041762,0.472925,0.002833,0.494562,0.329825,DOWN
0.907924,3,0.787234,0.043353,0.501636,0.002946,0.513723,0.302193,DOWN
0.907924,3,0.808511,0.043863,0.510116,0.002991,0.552822,0.250439,DOWN
0.907924,3,0.829787,0.046746,0.492562,0.003207,0.564474,0.23114,DOWN
0.907924,3,0.851064,0.043773,0.455519,0.003002,0.535215,0.274561,DOWN
0.907924,3,0.87234,0.042062,0.414162,0.002875,0.494821,0.298246,DOWN
0.907924,3,0.893617,0.042002,0.425915,0.002854,0.438633,0.386404,DOWN
0.907924,3,0.914894,0.040261,0.429337,0.002705,0.380373,0.464474,DOWN
0.907924,3,0.93617,0.086436,0.457156,0.005719,0.336095,0.517105,UP
0.907924,3,0.957447,0.044704,0.473073,0.003008,0.325997,0.501754,DOWN
0.907924,3,0.978723,0.083463,0.472925,0.005654,0.454169,0.384211,UP
0.907924,3,1,0.081812,0.457453,0.005517,0.461937,0.510965,UP
0.907969,4,0,0.083674,0.43008,0.005636,0.452874,0.464912,UP
0.907969,4,0.021277,0.059865,0.378608,0.00404,0.431383,0.442544,DOWN
0.907969,4,0.042553,0.076348,0.323118,0.005164,0.491196,0.412281,UP
0.907969,4,0.06383,0.059085,0.272835,0.003984,0.461678,0.42807,DOWN
0.907969,4,0.085106,0.068632,0.229694,0.004605,0.41999,0.462281,UP
0.907969,4,0.106383,0.049928,0.205147,0.003336,0.363024,0.526316,DOWN
0.907969,4,0.12766,0.050528,0.188932,0.003351,0.336872,0.577193,DOWN
0.907969,4,0.148936,0.050919,0.188932,0.003351,0.317452,0.613158,DOWN
0.907969,4,0.170213,0.053531,0.220321,0.003513,0.316157,0.667544,DOWN
0.907969,4,0.191489,0.074757,0.264356,0.004859,0.353444,0.660526,UP
0.907969,4,0.212766,0.081752,0.350788,0.00537,0.425945,0.646053,UP
0.907969,4,0.234043,0.177555,0.446445,0.011824,0.5145,0.52193,UP
0.907969,4,0.255319,0.230455,0.472627,0.01564,0.631797,0.373684,UP
0.907969,4,0.276596,0.39441,0.518596,0.026886,0.738477,0.269737,UP
0.907969,4,0.297872,0.114597,0.532431,0.0079,0.677369,0.267544,UP
0.907969,4,0.319149,0.090489,0.518893,0.006232,0.655878,0.277193,UP
0.907969,4,0.340426,0.080881,0.554894,0.005521,0.652512,0.312719,UP
0.907969,4,0.361702,0.064249,0.567539,0.004377,0.629984,0.317105,DOWN
0.907969,4,0.382979,0.049658,0.548944,0.003415,0.629467,0.260526,DOWN
0.907969,4,0.404255,0.044344,0.527819,0.003056,0.618591,0.233333,DOWN
0.907969,4,0.425532,0.048547,0.51443,0.003357,0.618591,0.209211,DOWN
0.907969,4,0.446809,0.045064,0.508033,0.003126,0.604091,0.234211,DOWN
0.907969,4,0.468085,0.042602,0.493157,0.002943,0.584412,0.233772,DOWN
0.907969,4,0.489362,0.042602,0.486611,0.002943,0.570689,0.228509,DOWN
0.907969,4,0.510638,0.03963,0.480512,0.00338,0.568099,0.32807,DOWN
0.907969,4,0.531915,0.042002,0.478132,0.00345,0.571466,0.32807,DOWN
0.907969,4,0.553191,0.042002,0.470396,0.003415,0.576903,0.32807,DOWN
0.907969,4,0.574468,0.042002,0.464594,0.003295,0.562144,0.32807,DOWN
0.907969,4,0.595745,0.042002,0.446296,0.003484,0.549974,0.324123,DOWN
0.907969,4,0.617021,0.043983,0.455817,0.003135,0.540653,0.324123,DOWN
0.907969,4,0.638298,0.042302,0.459833,0.003336,0.538063,0.322807,DOWN
0.907969,4,0.659574,0.042002,0.460875,0.003378,0.543242,0.322807,DOWN
0.907969,4,0.680851,0.042602,0.45299,0.003434,0.540911,0.321491,DOWN
0.907969,4,0.702128,0.043893,0.459536,0.003481,0.530554,0.321491,DOWN
0.907969,4,0.723404,0.042002,0.439899,0.00318,0.501036,0.32807,DOWN
0.907969,4,0.744681,0.040771,0.447188,0.002765,0.468151,0.37807,DOWN
0.907969,4,0.765957,0.041942,0.46266,0.002831,0.45624,0.411404,DOWN
0.907969,4,0.787234,0.043323,0.500893,0.002908,0.467115,0.375439,DOWN
0.907969,4,0.808511,0.043233,0.501488,0.003357,0.521491,0.353509,DOWN
0.907969,4,0.829787,0.042752,0.482892,0.003351,0.527447,0.353509,DOWN
0.907969,4,0.851064,0.042933,0.44823,0.002908,0.499223,0.37807,DOWN
0.907969,4,0.87234,0.041161,0.419964,0.002775,0.474883,0.372368,DOWN
0.907969,4,0.893617,0.041732,0.436626,0.002794,0.425168,0.436404,DOWN
0.907969,4,0.914894,0.036358,0.4277,0.00242,0.3739,0.478509,DOWN
0.907969,4,0.93617,0.087306,0.452246,0.005719,0.348006,0.601316,UP
0.907969,4,0.957447,0.044284,0.471437,0.002958,0.338685,0.549123,DOWN
0.907969,4,0.978723,0.080881,0.468164,0.005426,0.460124,0.540351,UP
0.907969,4,1,0.080371,0.453883,0.005372,0.470999,0.548684,UP
0.908013,5,0,0.06557,0.42294,0.00436,0.447954,0.560088,DOWN
0.908013,5,0.021277,0.055842,0.370128,0.003712,0.420249,0.519298,DOWN
0.908013,5,0.042553,0.065029,0.312109,0.004346,0.485241,0.448246,DOWN
0.908013,5,0.06383,0.049898,0.264207,0.003338,0.451321,0.484211,DOWN
0.908013,5,0.085106,0.048787,0.220619,0.003247,0.40523,0.519298,DOWN
0.908013,5,0.106383,0.047526,0.191163,0.003151,0.35681,0.535526,DOWN
0.908013,5,0.12766,0.047286,0.170485,0.003143,0.321336,0.554386,DOWN
0.908013,5,0.148936,0.047316,0.174948,0.003137,0.300104,0.56886,DOWN
0.908013,5,0.170213,0.051129,0.198007,0.003384,0.304764,0.59386,DOWN
0.908013,5,0.191489,0.071124,0.239512,0.004684,0.336354,0.571053,UP
0.908013,5,0.212766,0.084935,0.319845,0.005652,0.412998,0.532456,UP
0.908013,5,0.234043,0.136724,0.407319,0.009215,0.494045,0.540351,UP
0.908013,5,0.255319,0.136153,0.429188,0.009271,0.621958,0.337719,UP
0.908013,5,0.276596,0.139576,0.478727,0.009638,0.706111,0.174561,UP
0.908013,5,0.297872,0.086256,0.482148,0.005964,0.645262,0.271053,UP
0.908013,5,0.319149,0.073796,0.465784,0.005066,0.618591,0.252193,UP
0.908013,5,0.340426,0.071334,0.509372,0.004834,0.607716,0.341228,UP
0.908013,5,0.361702,0.085205,0.53615,0.005814,0.590109,0.314035,UP
0.908013,5,0.382979,0.075087,0.524398,0.005139,0.574055,0.303509,UP
0.908013,5,0.404255,0.049748,0.507141,0.003413,0.567323,0.260526,DOWN
0.908013,5,0.425532,0.048847,0.49762,0.003357,0.561885,0.254386,DOWN
0.908013,5,0.446809,0.045274,0.494942,0.003124,0.554635,0.250439,DOWN
0.908013,5,0.468085,0.045004,0.487801,0.003105,0.542724,0.233333,DOWN
0.908013,5,0.489362,0.044314,0.479322,0.003058,0.537804,0.250439,DOWN
0.908013,5,0.510638,0.044554,0.4759,0.00307,0.542465,0.273684,DOWN
0.908013,5,0.531915,0.051579,0.472032,0.003538,0.547385,0.27193,DOWN
0.908013,5,0.553191,0.123244,0.46147,0.008359,0.550751,0.452193,UP
0.908013,5,0.574468,0.156239,0.449122,0.010586,0.549197,0.438596,UP
0.908013,5,0.595745,0.147232,0.463106,0.009977,0.537286,0.494737,UP
0.908013,5,0.617021,0.088447,0.467272,0.005978,0.527965,0.414474,UP
0.908013,5,0.638298,0.07926,0.467272,0.00539,0.537286,0.387281,UP
0.908013,5,0.659574,0.060526,0.468015,0.00413,0.53392,0.311404,DOWN
0.908013,5,0.680851,0.045545,0.461767,0.003128,0.523563,0.287719,DOWN
0.908013,5,0.702128,0.041882,0.47233,0.002892,0.522527,0.254825,DOWN
0.908013,5,0.723404,0.042062,0.458941,0.002894,0.489902,0.292105,DOWN
0.908013,5,0.744681,0.041972,0.457751,0.002869,0.448731,0.334649,DOWN
0.908013,5,0.765957,0.041912,0.466082,0.002846,0.431642,0.348684,DOWN
0.908013,5,0.787234,0.043263,0.494942,0.002929,0.433713,0.350439,DOWN
0.908013,5,0.808511,0.044013,0.495091,0.002997,0.472294,0.288158,DOWN
0.908013,5,0.829787,0.044794,0.479024,0.003047,0.473589,0.306579,DOWN
0.908013,5,0.851064,0.042152,0.443469,0.00286,0.448731,0.344737,DOWN
0.908013,5,0.87234,0.040861,0.414758,0.002757,0.415847,0.383333,DOWN
0.908013,5,0.893617,0.041101,0.433056,0.00275,0.369498,0.45,DOWN
0.908013,5,0.914894,0.038189,0.439155,0.002538,0.323925,0.495614,DOWN
0.908013,5,0.93617,0.09253,0.47233,0.006101,0.300363,0.555702,UP
0.908013,5,0.957447,0.051489,0.483338,0.003454,0.292595,0.518421,DOWN
0.908013,5,0.978723,0.078269,0.474859,0.005299,0.416106,0.501754,UP
0.908013,5,1,0.06554,0.456114,0.004427,0.418954,0.506579,DOWN
0.908057,6,0,0.063318,0.42413,0.004256,0.397721,0.519737,DOWN
0.908057,6,0.021277,0.056893,0.365219,0.003801,0.374158,0.505263,DOWN
0.908057,6,0.042553,0.067251,0.315977,0.004514,0.422838,0.441228,UP
0.908057,6,0.06383,0.050258,0.2651,0.003384,0.404713,0.42807,DOWN
0.908057,6,0.085106,0.049147,0.219578,0.003286,0.346194,0.496053,DOWN
0.908057,6,0.106383,0.045935,0.193692,0.003058,0.302434,0.560088,DOWN
0.908057,6,0.12766,0.045034,0.174353,0.002981,0.273433,0.585526,DOWN
0.908057,6,0.148936,0.043503,0.17837,0.002871,0.247799,0.625877,DOWN
0.908057,6,0.170213,0.044974,0.20366,0.00296,0.251942,0.610526,DOWN
0.908057,6,0.191489,0.055722,0.245909,0.003658,0.27913,0.663596,DOWN
0.908057,6,0.212766,0.076378,0.328622,0.005044,0.350337,0.579386,UP
0.908057,6,0.234043,0.094061,0.408212,0.006188,0.429052,0.589912,UP
0.908057,6,0.255319,0.093191,0.430824,0.006261,0.553599,0.375877,UP
0.908057,6,0.276596,0.098955,0.48795,0.006749,0.624806,0.256579,UP
0.908057,6,0.297872,0.049448,0.492413,0.003392,0.566805,0.335088,DOWN
0.908057,6,0.319149,0.049598,0.502827,0.003378,0.546608,0.346053,DOWN
0.908057,6,0.340426,0.070674,0.559357,0.004759,0.559037,0.461404,UP
0.908057,6,0.361702,0.06638,0.576763,0.004449,0.559296,0.439035,UP
0.908057,6,0.382979,0.076618,0.569325,0.005139,0.563956,0.407456,UP
0.908057,6,0.404255,0.053681,0.556531,0.003616,0.560331,0.382895,DOWN
0.908057,6,0.425532,0.054341,0.541059,0.003673,0.563439,0.377193,DOWN
0.908057,6,0.446809,0.051759,0.536299,0.003515,0.564215,0.361404,DOWN
0.908057,6,0.468085,0.050679,0.529307,0.00345,0.556706,0.337719,DOWN
0.908057,6,0.489362,0.048217,0.518298,0.00329,0.545831,0.348246,DOWN
0.908057,6,0.510638,0.049057,0.515769,0.003344,0.54376,0.353947,DOWN
0.908057,6,0.531915,0.045094,0.505207,0.003076,0.535733,0.326754,DOWN
0.908057,6,0.553191,0.046986,0.50238,0.003207,0.530036,0.327193,DOWN
0.908057,6,0.574468,0.044584,0.480512,0.003041,0.519938,0.34693,DOWN
0.908057,6,0.595745,0.044824,0.480512,0.003049,0.504143,0.339912,DOWN
0.908057,6,0.617021,0.044494,0.479768,0.003024,0.491455,0.341228,DOWN
0.908057,6,0.638298,0.045034,0.475156,0.003064,0.487571,0.364912,DOWN
0.908057,6,0.659574,0.047346,0.482148,0.003228,0.493786,0.326316,DOWN
0.908057,6,0.680851,0.047886,0.483041,0.003274,0.489384,0.313158,DOWN
0.908057,6,0.702128,0.048307,0.494347,0.003301,0.497411,0.301754,DOWN
0.908057,6,0.723404,0.046265,0.47828,0.003168,0.483169,0.32193,DOWN
0.908057,6,0.744681,0.043143,0.472032,0.002929,0.458312,0.389912,DOWN
0.908057,6,0.765957,0.043803,0.46504,0.002948,0.445106,0.392982,DOWN
0.908057,6,0.787234,0.043413,0.457751,0.002912,0.42957,0.380263,DOWN
0.908057,6,0.808511,0.042392,0.448676,0.002854,0.438115,0.319737,DOWN
0.908057,6,0.829787,0.042933,0.436924,0.002898,0.439151,0.366667,DOWN
0.908057,6,0.851064,0.042212,0.412824,0.002833,0.401864,0.385526,DOWN
0.908057,6,0.87234,0.040591,0.378905,0.002723,0.37623,0.433772,DOWN
0.908057,6,0.893617,0.041852,0.409848,0.002788,0.340756,0.472807,DOWN
0.908057,6,0.914894,0.042662,0.431717,0.002838,0.307613,0.515789,DOWN
0.908057,6,0.93617,0.082623,0.457007,0.005465,0.292595,0.592982,UP
0.908057,6,0.957447,0.057614,0.476941,0.003816,0.293371,0.564035,UP
0.908057,6,0.978723,0.063919,0.455073,0.004306,0.419731,0.500439,UP
0.908057,6,1,0.059175,0.448676,0.003997,0.419213,0.496491,UP
0.908101,7,0,0.051189,0.416989,0.003452,0.390471,0.494737,DOWN
0.908101,7,0.021277,0.05302,0.354805,0.003552,0.348783,0.521491,DOWN
0.908101,7,0.042553,0.051519,0.300655,0.003457,0.411445,0.423246,DOWN
0.908101,7,0.06383,0.045304,0.24814,0.003066,0.370533,0.460526,DOWN
0.908101,7,0.085106,0.044374,0.198453,0.002973,0.311497,0.499123,DOWN
0.908101,7,0.106383,0.042602,0.16751,0.002838,0.264112,0.532456,DOWN
0.908101,7,0.12766,0.041762,0.152336,0.002771,0.231227,0.580263,DOWN
0.908101,7,0.148936,0.03954,0.145492,0.002613,0.210772,0.591667,DOWN
0.908101,7,0.170213,0.032635,0.147129,0.002146,0.200414,0.639035,DOWN
0.908101,7,0.191489,0.042752,0.158286,0.002804,0.206111,0.61886,DOWN
0.908101,7,0.212766,0.043773,0.179857,0.002873,0.221129,0.650877,DOWN
0.908101,7,0.234043,0.047526,0.219131,0.00312,0.244951,0.64693,DOWN
0.908101,7,0.255319,0.055902,0.259,0.003685,0.292336,0.617982,UP
0.908101,7,0.276596,0.074817,0.327432,0.004948,0.335318,0.610965,UP
0.908101,7,0.297872,0.071034,0.384112,0.004659,0.330658,0.69693,UP
0.908101,7,0.319149,0.087607,0.427105,0.005737,0.350596,0.621491,UP
0.908101,7,0.340426,0.087607,0.467123,0.005719,0.371828,0.634211,UP
0.908101,7,0.361702,0.086045,0.470247,0.005621,0.366908,0.655263,UP
0.908101,7,0.382979,0.087607,0.458346,0.00575,0.374158,0.637719,UP
0.908101,7,0.404255,0.070974,0.449569,0.004657,0.366132,0.620614,UP
0.908101,7,0.425532,0.064519,0.434097,0.004258,0.360176,0.634649,UP
0.908101,7,0.446809,0.075447,0.425915,0.004971,0.360435,0.646053,UP
0.908101,7,0.468085,0.061487,0.4036,0.004051,0.348006,0.630702,UP
0.908101,7,0.489362,0.076228,0.39274,0.005037,0.341792,0.606579,UP
0.908101,7,0.510638,0.057974,0.374442,0.003828,0.324443,0.610965,UP
0.908101,7,0.531915,0.050799,0.361351,0.003353,0.314345,0.630263,DOWN
0.908101,7,0.553191,0.050709,0.348408,0.003344,0.31305,0.61886,DOWN
0.908101,7,0.574468,0.048937,0.334871,0.003216,0.295961,0.612719,DOWN
0.908101,7,0.595745,0.046746,0.331895,0.003078,0.290005,0.607456,DOWN
0.908101,7,0.617021,0.051129,0.328027,0.003359,0.280943,0.627193,DOWN
0.908101,7,0.638298,0.046746,0.331449,0.003083,0.284568,0.621491,DOWN
0.908101,7,0.659574,0.054672,0.353169,0.003604,0.302693,0.597368,DOWN
0.908101,7,0.680851,0.050438,0.346474,0.003336,0.307095,0.595614,DOWN
0.908101,7,0.702128,0.066741,0.376971,0.004406,0.321595,0.597368,UP
0.908101,7,0.723404,0.067822,0.390211,0.004479,0.328068,0.64386,UP
0.908101,7,0.744681,0.063348,0.40122,0.004157,0.327292,0.707456,UP
0.908101,7,0.765957,0.073076,0.399583,0.004763,0.327033,0.707895,UP
0.908101,7,0.787234,0.064069,0.402559,0.004169,0.340497,0.675877,UP
0.908101,7,0.808511,0.061817,0.397798,0.004051,0.376748,0.631579,UP
0.908101,7,0.829787,0.058605,0.384261,0.003855,0.382444,0.609649,UP
0.908101,7,0.851064,0.049988,0.363136,0.003282,0.36898,0.629386,DOWN
0.908101,7,0.87234,0.043443,0.339482,0.00285,0.339202,0.612281,DOWN
0.908101,7,0.893617,0.043893,0.352127,0.002873,0.319782,0.660526,DOWN
0.908101,7,0.914894,0.043203,0.350045,0.002827,0.290264,0.664035,DOWN
0.908101,7,0.93617,0.044674,0.364772,0.00291,0.283014,0.707895,DOWN
0.908101,7,0.957447,0.043443,0.349301,0.002838,0.28146,0.645175,DOWN
0.908101,7,0.978723,0.049327,0.334871,0.003178,0.375971,0.539912,DOWN
0.908101,7,1,0.043563,0.299167,0.0029,0.379855,0.525877,DOWN
0.911199,1,0,0.042632,0.267629,0.002838,0.356292,0.546053,DOWN
0.911199,1,0.021277,0.042572,0.232966,0.002806,0.330917,0.567982,DOWN
0.911199,1,0.042553,0.043413,0.188634,0.002877,0.398757,0.467105,DOWN
0.911199,1,0.06383,0.043053,0.160666,0.002848,0.370533,0.536404,DOWN
0.911199,1,0.085106,0.03882,0.128831,0.002545,0.324702,0.605263,DOWN
0.911199,1,0.106383,0.041131,0.113805,0.002669,0.28146,0.672368,DOWN
0.911199,1,0.12766,0.030023,0.096549,0.001942,0.243138,0.69693,DOWN
0.911199,1,0.148936,0.02606,0.089408,0.001685,0.212325,0.72807,DOWN
0.911199,1,0.170213,0.027831,0.098036,0.001749,0.18928,0.696491,DOWN
0.911199,1,0.191489,0.026,0.10116,0.001687,0.177369,0.69693,DOWN
0.911199,1,0.212766,0.02645,0.119012,0.001718,0.174262,0.724123,DOWN
0.911199,1,0.234043,0.035187,0.139542,0.002275,0.168307,0.694737,DOWN
0.911199,1,0.255319,0.040561,0.168253,0.002638,0.183325,0.649561,DOWN
0.911199,1,0.276596,0.042152,0.223892,0.002744,0.221906,0.678509,DOWN
0.911199,1,0.297872,0.047766,0.273133,0.003099,0.202745,0.65307,DOWN
0.911199,1,0.319149,0.059175,0.319548,0.003855,0.206888,0.713596,UP
0.911199,1,0.340426,0.044704,0.371169,0.002896,0.22812,0.76886,DOWN
0.911199,1,0.361702,0.043953,0.387682,0.002813,0.237442,0.781579,DOWN
0.911199,1,0.382979,0.044944,0.390658,0.002806,0.25246,0.786842,DOWN
0.911199,1,0.404255,0.043653,0.381583,0.002815,0.247022,0.745175,DOWN
0.911199,1,0.425532,0.042993,0.372211,0.002767,0.256862,0.758772,DOWN
0.911199,1,0.446809,0.043683,0.366855,0.002815,0.249612,0.736404,DOWN
0.911199,1,0.468085,0.043143,0.355995,0.002796,0.248058,0.717105,DOWN
0.911199,1,0.489362,0.042632,0.341267,0.002754,0.232263,0.736842,DOWN
0.911199,1,0.510638,0.042632,0.323416,0.00275,0.235111,0.738596,DOWN
0.911199,1,0.531915,0.042692,0.303184,0.002746,0.217504,0.723246,DOWN
0.911199,1,0.553191,0.027921,0.291877,0.001786,0.223977,0.788158,DOWN
0.911199,1,0.574468,0.027261,0.276108,0.001737,0.226825,0.826754,DOWN
0.911199,1,0.595745,0.027081,0.274621,0.001708,0.23537,0.831579,DOWN
0.911199,1,0.617021,0.037829,0.26629,0.002447,0.210254,0.606579,DOWN
0.911199,1,0.638298,0.042452,0.272538,0.002798,0.205075,0.668421,DOWN
0.911199,1,0.659574,0.037498,0.282059,0.002441,0.223977,0.742105,DOWN
0.911199,1,0.680851,0.030924,0.279232,0.001992,0.236147,0.733772,DOWN
0.911199,1,0.702128,0.038729,0.296192,0.002484,0.259192,0.759211,DOWN
0.911199,1,0.723404,0.042392,0.331598,0.002732,0.264371,0.715789,DOWN
0.911199,1,0.744681,0.042572,0.357185,0.002759,0.262558,0.735526,UP
0.911199,1,0.765957,0.044314,0.385153,0.002875,0.269032,0.735088,UP
0.911199,1,0.787234,0.060106,0.434097,0.003548,0.29363,0.735088,UP
0.911199,1,0.808511,0.081182,0.450907,0.005274,0.345935,0.712719,UP
0.911199,1,0.829787,0.076438,0.447337,0.004952,0.363542,0.716228,UP
0.911199,1,0.851064,0.058364,0.407766,0.003781,0.354221,0.695175,UP
0.911199,1,0.87234,0.047226,0.373847,0.003066,0.326256,0.660965,UP
0.911199,1,0.893617,0.044254,0.374145,0.002879,0.300363,0.704825,UP
0.911199,1,0.914894,0.042632,0.363731,0.002761,0.262558,0.722368,UP
0.911199,1,0.93617,0.043023,0.370128,0.002777,0.249612,0.785088,UP
0.911199,1,0.957447,0.042572,0.349598,0.002738,0.236665,0.715351,UP
0.911199,1,0.978723,0.044644,0.333829,0.002919,0.333765,0.591228,UP
0.911199,1,1,0.043053,0.305118,0.00284,0.339979,0.605263,UP
0.911243,2,0,0.042422,0.283547,0.002788,0.3203,0.624123,UP
0.911243,2,0.021277,0.042032,0.253198,0.00275,0.302175,0.607895,DOWN
0.911243,2,0.042553,0.043053,0.224189,0.00285,0.372346,0.524561,UP
0.911243,2,0.06383,0.043833,0.192353,0.002887,0.353962,0.58114,UP
0.911243,2,0.085106,0.043683,0.165873,0.00285,0.308131,0.645614,UP
0.911243,2,0.106383,0.036538,0.14698,0.002362,0.277059,0.708772,DOWN
0.911243,2,0.12766,0.027771,0.137757,0.001789,0.239254,0.725877,DOWN
0.911243,2,0.148936,0.034586,0.146683,0.002223,0.231227,0.739035,DOWN
0.911243,2,0.170213,0.043743,0.172121,0.002815,0.223459,0.721491,UP
0.911243,2,0.191489,0.044134,0.220321,0.002848,0.236924,0.724123,UP
0.911243,2,0.212766,0.048097,0.310324,0.003135,0.284568,0.715789,UP
0.911243,2,0.234043,0.067251,0.407319,0.004375,0.350596,0.660526,UP
0.911243,2,0.255319,0.045274,0.438114,0.00302,0.438633,0.541667,UP
0.911243,2,0.276596,0.07875,0.5,0.005189,0.506473,0.572368,UP
0.911243,2,0.297872,0.043743,0.524844,0.002883,0.455722,0.525439,DOWN
0.911243,2,0.319149,0.044224,0.517257,0.002908,0.44407,0.525439,DOWN
0.911243,2,0.340426,0.057284,0.554151,0.003729,0.44666,0.663158,UP
0.911243,2,0.361702,0.051819,0.568134,0.003357,0.439669,0.60614,UP
0.911243,2,0.382979,0.047796,0.555192,0.003118,0.426722,0.569298,UP
0.911243,2,0.404255,0.044073,0.534811,0.002885,0.422838,0.571491,DOWN
0.911243,2,0.425532,0.044164,0.521125,0.002885,0.409114,0.562281,DOWN
0.911243,2,0.446809,0.043803,0.513984,0.002865,0.408856,0.591667,DOWN
0.911243,2,0.468085,0.043983,0.510711,0.002869,0.412481,0.575877,DOWN
0.911243,2,0.489362,0.044134,0.509372,0.002877,0.402123,0.594737,DOWN
0.911243,2,0.510638,0.044134,0.50476,0.002873,0.401346,0.588158,DOWN
0.911243,2,0.531915,0.044104,0.498066,0.002875,0.397721,0.585526,DOWN
0.911243,2,0.553191,0.044073,0.48914,0.002879,0.410668,0.564912,DOWN
0.911243,2,0.574468,0.043713,0.479917,0.002856,0.408856,0.578509,DOWN
0.911243,2,0.595745,0.043863,0.469801,0.002856,0.4029,0.6,DOWN
0.911243,2,0.617021,0.043143,0.470842,0.0028,0.397721,0.606579,DOWN
0.911243,2,0.638298,0.043923,0.478875,0.002852,0.40782,0.570614,DOWN
0.911243,2,0.659574,0.044164,0.481702,0.002883,0.413516,0.536404,DOWN
0.911243,2,0.680851,0.044194,0.484826,0.002896,0.415329,0.536404,DOWN
0.911243,2,0.702128,0.044134,0.508033,0.002883,0.415847,0.604825,DOWN
0.911243,2,0.723404,0.043653,0.506843,0.002831,0.392802,0.635965,DOWN
0.911243,2,0.744681,0.043803,0.507141,0.002823,0.359399,0.653947,DOWN
0.911243,2,0.765957,0.043983,0.500893,0.002833,0.325997,0.65307,DOWN
0.911243,2,0.787234,0.044314,0.523207,0.00286,0.316675,0.65,DOWN
0.911243,2,0.808511,0.044464,0.52767,0.002879,0.35448,0.62193,DOWN
0.911243,2,0.829787,0.044824,0.507438,0.002908,0.36639,0.644737,DOWN
0.911243,2,0.851064,0.043233,0.470693,0.002788,0.344122,0.640351,DOWN
0.911243,2,0.87234,0.041071,0.42532,0.002655,0.326256,0.617544,DOWN
0.911243,2,0.893617,0.041792,0.442279,0.00268,0.289228,0.751316,DOWN
0.911243,2,0.914894,0.040771,0.446147,0.002584,0.262558,0.732456,DOWN
0.911243,2,0.93617,0.046175,0.46504,0.002946,0.236406,0.749561,UP
0.911243,2,0.957447,0.045485,0.483041,0.00291,0.240808,0.757018,UP
0.911243,2,0.978723,0.093311,0.478875,0.006101,0.372864,0.654825,UP
0.911243,2,1,0.063438,0.463999,0.004169,0.384516,0.660526,UP
0.911287,3,0,0.048727,0.43618,0.003203,0.361989,0.62193,UP
0.911287,3,0.021277,0.045995,0.380393,0.003024,0.319524,0.603509,DOWN
0.911287,3,0.042553,0.051909,0.328027,0.003411,0.381926,0.610965,UP
0.911287,3,0.06383,0.044914,0.277298,0.002943,0.346712,0.663158,DOWN
0.911287,3,0.085106,0.041492,0.224784,0.002694,0.302434,0.75307,DOWN
0.911287,3,0.106383,0.041702,0.197709,0.002678,0.262299,0.755702,DOWN
0.911287,3,0.12766,0.027921,0.180006,0.001791,0.227343,0.796053,DOWN
0.911287,3,0.148936,0.030833,0.17346,0.001978,0.212325,0.805702,DOWN
0.911287,3,0.170213,0.035697,0.200387,0.002287,0.197566,0.793421,DOWN
0.911287,3,0.191489,0.03888,0.246058,0.002484,0.192905,0.85,DOWN
0.911287,3,0.212766,0.044374,0.339631,0.002621,0.212843,0.831579,DOWN
0.911287,3,0.234043,0.068602,0.434841,0.002889,0.241585,0.844298,UP
0.911287,3,0.255319,0.02603,0.455222,0.001676,0.263076,0.742105,DOWN
0.911287,3,0.276596,0.048247,0.509075,0.00311,0.308907,0.72193,UP
0.911287,3,0.297872,0.042843,0.517108,0.002769,0.262558,0.715351,DOWN
0.911287,3,0.319149,0.042843,0.512943,0.00273,0.263335,0.719298,DOWN
0.911287,3,0.340426,0.044224,0.549836,0.002827,0.272139,0.720175,DOWN
0.911287,3,0.361702,0.043623,0.551622,0.002802,0.273951,0.698246,DOWN
0.911287,3,0.382979,0.043083,0.541357,0.002765,0.267737,0.708333,DOWN
0.911287,3,0.404255,0.043233,0.519488,0.002775,0.279389,0.697807,DOWN
0.911287,3,0.425532,0.043023,0.510414,0.002763,0.28146,0.708333,DOWN
0.911287,3,0.446809,0.042632,0.501934,0.002732,0.276282,0.72807,DOWN
0.911287,3,0.468085,0.042632,0.484528,0.002725,0.279648,0.725877,DOWN
0.911287,3,0.489362,0.042632,0.477536,0.00273,0.269291,0.719298,DOWN
0.911287,3,0.510638,0.042632,0.473222,0.002736,0.270326,0.690351,DOWN
0.911287,3,0.531915,0.042632,0.462214,0.002738,0.26696,0.704386,DOWN
0.911287,3,0.553191,0.042632,0.457602,0.002736,0.266183,0.707018,DOWN
0.911287,3,0.574468,0.042242,0.442725,0.002711,0.262558,0.702632,DOWN
0.911287,3,0.595745,0.03891,0.421749,0.002497,0.260228,0.689912,DOWN
0.911287,3,0.617021,0.041161,0.423683,0.002644,0.260746,0.683772,DOWN
0.911287,3,0.638298,0.042632,0.442279,0.002744,0.276541,0.65614,DOWN
