Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
99569,3,6,321,11595,321,0,107.0,185.3294364,5792,0,1932.5,2181.008184,119675.8027,90.38957909,12446.125,28971.92404,83174,44,16013,8006.5,8474.674773,13999,2014,99456,19891.2,36039.45599,83174,44,0,0,0,0,104,200,30.1298597,60.25971939,0,5792,1191.6,1888.422516,3566139.6,0,0,0,1,0,0,0,0,2,1324.0,107.0,1932.5,104,0,0,0,0,0,0,3,321,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
356578,4,6,624,11595,312,0,156.0,180.133284,4344,0,1932.5,1754.831473,34267.39732,28.04435495,39619.77778,78140.2166,216002,49,229037,76345.66667,121069.6324,216002,1046,356513,71302.6,103941.5575,229044,49,0,0,0,0,136,200,11.21774198,16.82661297,0,4344,1110.818182,1562.885333,2442610.564,0,0,0,1,0,0,0,0,1,1221.9,156.0,1932.5,136,0,0,0,0,0,0,4,624,6,11595,29200,235,2,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
100107800,6,5,340,11595,322,0,56.66666667,130.01948570000002,8688,0,2319.0,3776.347044,119.22147920000002,0.109881548,10000000.0,31600000.0,99900000,8,100000000,20000000.0,44700000.0,99900000,8,100000000,25000000.0,50000000.0,100000000,192,0,0,0,0,164,168,0.05993539,0.049946158,0,8688,995.0833332999996,2561.134885,6559411.902000003,1,0,0,0,0,0,0,0,0,1085.5454550000004,56.66666667,2319.0,164,0,0,0,0,0,0,6,340,5,11595,0,235,3,20,10999.0,0.0,10999,10999,99900000.0,0.0,99900000,99900000,DoS
973,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2055.498458,973.0,0.0,973,973,973,973.0,0.0,973,973,0,0.0,0.0,0,0,0,0,0,0,64,0,2055.498458,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
82651184,5,7,329,11595,317,0,65.8,140.4571109,4344,0,1656.428571,1760.597234,144.2689557,0.145188483,7513744.0,24900000.0,82500000,7,82500000,20600000.0,41200000.0,82500000,7,82700000,13800000.0,33700000.0,82500000,47,0,0,0,0,144,232,0.060495201,0.084693282,0,4344,917.6923077,1498.805991,2246419.397,1,0,0,0,0,0,0,0,1,994.1666667000004,65.8,1656.428571,144,0,0,0,0,0,0,5,329,7,11595,0,235,2,20,14999.0,0.0,14999,14999,82500000.0,0.0,82500000,82500000,DoS
5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3059,3,6,361,11595,361,0,120.3333333,208.4234472,5803,0,1932.5,2539.075088,3908466.819,2942.137954,382.375,573.4145689,1682,49,2461,1230.5,710.6423151,1733,728,3008,601.6,1042.723981,2460,49,0,0,0,0,104,200,980.7126512,1961.425302,0,5803,1195.6,2120.733007,4497508.489,0,0,0,1,0,0,0,0,2,1328.444444,120.3333333,1932.5,104,0,0,0,0,0,0,3,361,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3606,3,6,347,11595,347,0,115.6666667,200.3405434,5792,0,1932.5,2535.308403,3311702.718000001,2495.840266,450.75,982.6530779,2879,46,3220,1610.0,2005.354831,3028,192,3457,691.4,1278.1450619999996,2974,46,0,0,0,0,104,200,831.9467553999997,1663.893511,0,5792,1194.2,2118.84543,4489505.956,0,0,0,1,0,0,0,0,2,1326.888889,115.6666667,1932.5,104,0,0,0,0,0,0,3,347,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
2147,3,6,397,11595,397,0,132.3333333,229.2080569,5792,0,1932.5,2537.820147,5585468.095,4191.895668,268.375,506.9618012,1514,4,1844,922.0,1015.405338,1640,204,2021,404.2,780.2404757999999,1798,4,0,0,0,0,104,200,1397.298556,2794.597112,0,5792,1199.2,2118.353543,4487421.733,0,0,0,1,0,0,0,0,2,1332.444444,132.3333333,1932.5,104,0,0,0,0,0,0,3,397,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
85798376,8,6,340,11595,340,0,42.5,120.2081528,5792,0,1932.5,2537.820147,139.105197,0.163173252,6599875.077000001,23500000.0,84800000,48,85800000,12300000.0,32000000.0,84800000,48,1556,311.2,453.0956853,1114,48,0,0,0,0,272,200,0.093241858,0.069931394,0,5792,795.6666667000003,1797.4051,3230665.095,0,0,0,0,1,0,0,0,0,852.5,42.5,1932.5,272,0,0,0,0,0,0,8,340,6,11595,251,235,1,32,506.0,0.0,506,506,84800000.0,0.0,84800000,84800000,DoS
2246,3,6,323,11595,323,0,107.6666667,186.4841369,5792,0,1932.5,2537.820147,5306322.351,4007.123776,280.75,659.5194679,1910,2,1980,990.0,1394.414572,1976,4,2180,436.0,847.5815595,1950,2,0,0,0,0,104,200,1335.707925,2671.41585,0,5792,1191.8,2121.593992,4501161.067,0,0,0,1,0,0,0,0,2,1324.222222,107.6666667,1932.5,104,0,0,0,0,0,0,3,323,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
68044,3,5,375,11595,375,0,125.0,216.5063509,8688,0,2319.0,3774.237539,175915.58399999994,117.5709835,9720.571429,21011.59413,56667,10,10987,5493.5,6375.981846,10002,985,67949,16987.25,26930.82524,56667,189,0,0,0,0,104,168,44.08911881,73.48186468,0,8688,1330.0,2917.379089,8511100.75,0,0,0,1,0,0,0,0,1,1496.25,125.0,2319.0,104,0,0,0,0,0,0,3,375,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
339516,4,6,640,11595,320,0,160.0,184.7520861,5792,0,1932.5,2181.008184,36036.59327,29.4536929,37724.0,74755.50942999999,199993,4,207007,69002.33333,113495.3174,199993,4,339437,67887.4,96520.05647,206974,44,0,0,0,0,136,200,11.78147716,17.67221574,0,5792,1112.272727,1810.730907,3278746.418,0,0,0,1,0,0,0,0,1,1223.5,160.0,1932.5,136,0,0,0,0,0,0,4,640,6,11595,29200,235,2,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
84940300,8,4,290,11595,290,0,36.25,102.5304833,8688,0,2898.75,4095.5661700000014,139.9218039,0.141275696,7721845.455,25600000.0,84800000,1,84800000,12100000.0,32000000.0,84800000,1,146655,48885.0,72721.50812,132478,191,0,0,0,0,264,136,0.0941837969999999,0.047091899,0,8688,914.2307692,2468.981914,6095871.692000003,0,0,0,0,1,0,0,0,0,990.4166667000004,36.25,2898.75,264,0,0,0,0,0,0,8,290,4,11595,251,235,1,32,542.0,0.0,542,542,84800000.0,0.0,84800000,84800000,DoS
84933415,7,6,341,11595,335,0,48.71428571,126.259936,5792,0,1932.5,2534.051598,140.5336168,0.153061077,7077784.583,24500000.0,84800000,1,84800000,14100000.0,34600000.0,84800000,1,148803,29760.6,58741.60755,134286,63,0,0,0,0,220,200,0.082417503,0.070643574,0,5792,852.5714286,1849.124396,3419261.0330000008,0,0,0,0,1,0,0,0,0,918.1538462,48.71428571,1932.5,220,0,0,0,0,0,0,7,341,6,11595,251,235,2,20,1002.0,0.0,1002,1002,84800000.0,0.0,84800000,84800000,DoS
84939354,6,6,290,11595,290,0,48.33333333,118.39200420000002,5792,0,1932.5,2181.008184,139.9233623,0.141277269,7721759.455,25600000.0,84800000,0,84800000,17000000.0,37900000.0,84800000,0,156680,31336.0,62407.96256,142455,10,0,0,0,0,200,200,0.070638635,0.070638635,0,5792,914.2307692,1717.793845,2950815.692,0,0,0,0,1,0,0,0,1,990.4166667000004,48.33333333,1932.5,200,0,0,0,0,0,0,6,290,6,11595,251,235,1,32,1.0,0.0,1,1,84800000.0,0.0,84800000,84800000,DoS
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
99395704,6,7,342,11595,324,0,57.0,130.83577490000002,4344,0,1656.428571,1760.597234,120.0957337,0.130790361,8282975.333,28600000.0,99200000,1,99300000,19900000.0,44400000.0,99200000,2,99400000,16600000.0,40500000.0,99200000,47,0,0,0,0,164,232,0.060364782,0.070425579,0,4344,853.0714286,1460.279028,2132414.841,1,0,0,0,0,0,0,0,1,918.6923077,57.0,1656.428571,164,0,0,0,0,0,0,6,342,7,11595,0,235,3,20,11006.0,0.0,11006,11006,99200000.0,0.0,99200000,99200000,DoS
99396701,10,6,348,11595,342,0,34.8,107.95554640000002,5792,0,1932.5,2181.008184,120.1548933,0.160971137,6626446.732999999,25600000.0,99200000,1,99300000,11000000.0,33100000.0,99200000,1,145474,29094.8,58929.77354,134172,46,0,0,0,0,316,200,0.100606961,0.060364176,0,5792,702.5294117999997,1539.440082,2369875.765,0,0,0,0,1,0,0,0,0,746.4375,34.8,1932.5,316,0,0,0,0,0,0,10,348,6,11595,251,235,2,20,1999.0,0.0,1999,1999,99200000.0,0.0,99200000,99200000,DoS
99396889,5,8,422,11595,410,0,84.4,182.04065480000003,5792,0,1449.375,2046.673464,120.8991561,0.1307888019999999,8283074.083,28600000.0,99200000,7,99300000,24800000.0,49600000.0,99200000,993,99400000,14200000.0,37500000.0,99200000,48,0,0,0,0,144,264,0.050303385,0.0804854159999999,0,5792,858.7857142999999,1663.421783,2766972.027,1,0,0,0,0,0,0,0,1,924.8461538,84.4,1449.375,144,0,0,0,0,0,0,5,422,8,11595,0,235,2,20,10989.0,0.0,10989,10989,99200000.0,0.0,99200000,99200000,DoS
99433698,6,7,344,11595,326,0,57.33333333,131.6520667,5792,0,1656.428571,2119.480114,120.0699586,0.130740385,8286141.5,28600000.0,99300000,4,99300000,19900000.0,44400000.0,99300000,4,99400000,16600000.0,40500000.0,99300000,50,0,0,0,0,164,232,0.060341716,0.070398669,0,5792,853.2142857000001,1665.815586,2774941.566,1,0,0,0,0,0,0,0,1,918.8461538,57.33333333,1656.428571,164,0,0,0,0,0,0,6,344,7,11595,0,235,3,20,13983.0,0.0,13983,13983,99300000.0,0.0,99300000,99300000,DoS
85089176,9,7,307,11595,307,0,34.11111111,102.3333333,4344,0,1656.428571,1757.579003,139.8767806,0.188038018,5672611.732999999,21900000.0,84900000,1,85000000,10600000.0,30000000.0,84900000,1,145558,24259.66667,52720.07042,131270,1,0,0,0,0,296,232,0.105771385,0.0822666329999999,0,4344,700.1176471,1357.8991529999996,1843890.11,0,0,0,0,1,0,0,0,0,743.875,34.11111111,1656.428571,296,0,0,0,0,0,0,9,307,7,11595,251,235,1,32,1975.0,0.0,1975,1975,84900000.0,0.0,84900000,84900000,DoS
12,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12,12,12,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0,0,0,64,0,166666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
981,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2038.735984,981.0,0.0,981,981,981,981.0,0.0,981,981,0,0.0,0.0,0,0,0,0,0,0,64,0,2038.735984,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
84733276,8,5,360,11595,354,0,45.0,124.8725064,7240,0,2319.0,3331.638186,141.0897886,0.153422606,7061106.333,24400000.0,84600000,1,84600000,12100000.0,32000000.0,84600000,1,154628,38657.0,68026.37297000001,140227,190,0,0,0,0,252,168,0.094413911,0.059008695,0,7240,853.9285714,2169.8049,4708053.302,0,0,0,0,1,0,0,0,0,919.6153846,45.0,2319.0,252,0,0,0,0,0,0,8,360,5,11595,274,235,2,20,1963.0,0.0,1963,1963,84600000.0,0.0,84600000,84600000,DoS
85334241,8,5,315,11595,309,0,39.375,108.9651812,5792,0,2319.0,3170.403917,139.5688279,0.15234213,7111186.75,24300000.0,84300000,1,85300000,12200000.0,31800000.0,84300000,1,53581,13395.25,18490.77582,39355,120,0,0,0,0,260,168,0.093749003,0.058593127,0,5792,850.7142857000001,2095.015309,4389089.143,0,0,0,0,1,0,0,0,0,916.1538462,39.375,2319.0,260,0,0,0,0,0,0,8,315,5,11595,251,235,2,20,1008.0,0.0,1008,1008,84300000.0,0.0,84300000,84300000,DoS
98284779,5,7,356,11595,344,0,71.2,152.52934140000005,5792,0,1656.428571,2425.837852,121.5956338,0.122094185,8934979.909,29600000.0,98200000,49,98300000,24600000.0,49100000.0,98200000,429,98300000,16400000.0,40100000.0,98300000,49,0,0,0,0,144,232,0.050872577,0.0712216079999999,0,5792,919.7692308,1906.899497,3636265.692,1,0,0,0,0,0,0,0,1,996.4166667000004,71.2,1656.428571,144,0,0,0,0,0,0,5,356,7,11595,0,235,2,20,13963.0,0.0,13963,13963,98200000.0,0.0,98200000,98200000,DoS
98293804,7,6,313,11595,307,0,44.71428571,115.6787423,7240,0,1932.5,2695.639126,121.1470054,0.132256556,8191150.333,28400000.0,98300000,0,98300000,16400000.0,40100000.0,98300000,0,33549,6709.8,9837.890079,22131,72,0,0,0,0,220,200,0.071215069,0.061041487,0,7240,850.5714286,1935.605042,3746566.879,0,0,0,0,1,0,0,0,0,916.0,44.71428571,1932.5,220,0,0,0,0,0,0,7,313,6,11595,251,235,2,20,1974.0,0.0,1974,1974,98300000.0,0.0,98300000,98300000,DoS
97313721,6,7,380,11595,362,0,63.33333333,146.3457094,4344,0,1656.428571,1760.597234,123.0556172,0.133588561,8109476.75,28100000.0,97300000,1,97300000,19500000.0,43500000.0,97300000,1,97300000,16200000.0,39700000.0,97300000,17,0,0,0,0,164,232,0.061656259,0.071932302,0,4344,855.7857142999999,1459.25493,2129424.951,1,0,0,0,0,0,0,0,1,921.6153846,63.33333333,1656.428571,164,0,0,0,0,0,0,6,380,7,11595,0,235,3,20,12020.0,0.0,12020,12020,97300000.0,0.0,97300000,97300000,DoS
98325766,6,7,375,11595,357,0,62.5,144.30488559999995,5792,0,1656.428571,2119.480114,121.738182,0.132213564,8193813.833,28400000.0,98200000,0,98300000,19700000.0,43900000.0,98200000,0,98300000,16400000.0,40100000.0,98300000,71,0,0,0,0,164,232,0.061021645,0.071191919,0,5792,855.4285714,1665.08132,2772495.802,1,0,0,0,0,0,0,0,1,921.2307692,62.5,1656.428571,164,0,0,0,0,0,0,6,375,7,11595,0,235,3,20,16002.0,0.0,16002,16002,98200000.0,0.0,98200000,98200000,DoS
85999437,9,6,339,11595,339,0,37.66666667,113.0,5792,0,1932.5,2537.820147,138.7683503,0.174419746,6142816.929,22700000.0,85000000,1,86000000,10700000.0,30000000.0,85000000,1,997,199.4,215.2644885,568,48,0,0,0,0,304,200,0.104651848,0.069767899,0,5792,745.875,1747.829926,3054909.45,0,0,0,0,1,0,0,0,0,795.6,37.66666667,1932.5,304,0,0,0,0,0,0,9,339,6,11595,274,235,1,32,1006.0,0.0,1006,1006,85000000.0,0.0,85000000,85000000,DoS
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
98352703,6,6,323,11595,323,0,53.83333333,131.8641978,5792,0,1932.5,2181.008184,121.1761308,0.122009865,8941154.818,29600000.0,98300000,1,98400000,19700000.0,44000000.0,98300000,1,13425,2685.0,4741.03011,11020,46,0,0,0,0,200,200,0.061004932,0.061004932,0,5792,916.7692308,1716.818625,2947466.192,0,0,0,0,1,0,0,0,1,993.1666667000004,53.83333333,1932.5,200,0,0,0,0,0,0,6,323,6,11595,274,235,1,32,4.0,0.0,4,4,98300000.0,0.0,98300000,98300000,DoS
116373743,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0601510259999999,19400000.0,40200000.0,100000000,1,116000000,19400000.0,40200000.0,100000000,1,0,0.0,0.0,0,0,0,0,0,0,240,0,0.0601510259999999,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,240,0,0,0,0,0,0,7,0,0,0,274,-1,0,32,1021.0,0.0,1021,1021,58200000.0,59600000.0,100000000,16000000,DoS
97509484,4,3,366,11595,360,0,91.5,179.022345,11595,0,3865.0,6694.376371,122.6649912,0.071787889,16300000.0,39800000.0,97500000,62,97500000,32500000.0,56300000.0,97500000,62,6634,3317.0,3896.158364,6072,562,0,0,0,0,124,104,0.041021651,0.0307662379999999,0,11595,1495.875,4082.58603,16700000.0,1,0,0,0,0,0,0,0,0,1709.571429,91.5,3865.0,124,0,0,0,0,0,0,4,366,3,11595,0,235,1,20,0.0,0.0,0,0,97500000.0,0.0,97500000,97500000,DoS
97499782,4,4,316,11595,310,0,79.0,154.0259718,8688,0,2898.75,4095.5661700000014,122.1643757,0.0820514659999999,13900000.0,36800000.0,97500000,6,97500000,32500000.0,56300000.0,97500000,6,12597,4199.0,5217.936757,10099,191,0,0,0,0,124,136,0.0410257329999999,0.0410257329999999,0,8688,1324.111111,2920.803248,8531091.611,1,0,0,0,0,0,0,0,1,1489.625,79.0,2898.75,124,0,0,0,0,0,0,4,316,4,11595,0,235,1,20,0.0,0.0,0,0,97500000.0,0.0,97500000,97500000,DoS
13006,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,922.6510841,307.5503614,4335.333333,6739.862040999999,12104,49,902,902.0,0.0,902,902,12957,12957.0,0.0,12957,12957,0,0,0,0,40,64,153.7751807,153.7751807,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
85011216,8,6,300,11595,300,0,37.5,106.0660172,7240,0,1932.5,2695.639126,139.92271330000003,0.164684152,6539324.307999997,23500000.0,84900000,1,84900000,12100000.0,32100000.0,84900000,1,147543,29508.6,59799.09668,136141,37,0,0,0,0,264,200,0.09410523,0.070578922,0,7240,793.0,1878.391295,3528353.857,0,0,0,0,1,0,0,0,0,849.6428571,37.5,1932.5,264,0,0,0,0,0,0,8,300,6,11595,251,235,1,32,974.0,0.0,974,974,84900000.0,0.0,84900000,84900000,DoS
99455837,5,6,395,11595,383,0,79.0,169.967644,7240,0,1932.5,3126.682571000001,120.5560213,0.110601854,9945583.7,31400000.0,99300000,53,99300000,24800000.0,49600000.0,99300000,991,99500000,19900000.0,44400000.0,99300000,161,0,0,0,0,144,200,0.05027357,0.060328284,0,7240,999.6666667000004,2324.628077,5403895.697000002,1,0,0,0,0,0,0,0,1,1090.5454550000004,79.0,1932.5,144,0,0,0,0,0,0,5,395,6,11595,0,235,2,20,14003.0,0.0,14003,14003,99300000.0,0.0,99300000,99300000,DoS
100524780,8,6,648,11595,324,0,81.0,149.9828562,5792,0,1932.5,2181.008184,121.7908659,0.139269143,7732675.385,27800000.0,100000000,1,100000000,14300000.0,37800000.0,100000000,1,352441,70488.2,102167.3104,223930,9,0,0,0,0,264,200,0.079582368,0.059686776,0,5792,816.2,1612.640612,2600609.743,0,0,0,0,1,0,0,0,0,874.5,81.0,1932.5,264,0,0,0,0,0,0,8,648,6,11595,251,235,2,32,5.0,0.0,5,5,100000000.0,0.0,100000000,100000000,DoS
115935193,10,5,335,11595,329,0,33.5,103.8452374,10147,0,2319.0,4420.676079999998,102.9023172,0.129382628,8281085.214,26700000.0,99900000,1,116000000,12900000.0,33100000.0,99900000,1,1538,384.5,391.5656607,913,5,0,0,0,0,324,168,0.086255086,0.043127543,0,10147,745.625,2533.394084,6418085.583,0,0,0,0,1,0,0,0,0,795.3333332999997,33.5,2319.0,324,0,0,0,0,0,0,10,335,5,11595,251,235,2,20,1975.0,0.0,1975,1975,58000000.0,59300000.0,99900000,16000000,DoS
0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
99451710,6,7,696,11595,342,0,116.0,175.0794106,5792,0,1656.428571,2120.732252,123.5876186,0.130716707,8287642.5,28600000.0,99100000,36,99300000,19900000.0,44300000.0,99100000,976,99500000,16600000.0,40400000.0,99100000,45,0,0,0,0,176,232,0.0603307879999999,0.070385919,0,5792,878.3571429,1655.392104,2740323.0160000003,1,0,0,0,0,0,0,0,1,945.9230769,116.0,1656.428571,176,0,0,0,0,0,0,6,696,7,11595,0,235,3,20,13017.0,0.0,13017,13017,99100000.0,0.0,99100000,99100000,DoS
3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
85038305,7,8,722,11595,352,0,103.1428571,170.0229676,5792,0,1449.375,1895.881019,144.8406104,0.176391098,6074164.642999997,22600000.0,84700000,3,84900000,14200000.0,34600000.0,84700000,3,85000000,12100000.0,32000000.0,84700000,48,0,0,0,0,196,264,0.082315846,0.094075252,0,5792,770.1875,1477.001206,2181532.563,1,0,0,0,0,0,0,0,1,821.5333333,103.1428571,1449.375,196,0,0,0,0,0,0,7,722,8,11595,0,235,4,20,10001.0,0.0,10001,10001,84700000.0,0.0,84700000,84700000,DoS
101408996,10,7,1740,11595,348,0,174.0,183.4121043,5792,0,1656.428571,1947.638216,131.4972096,0.167637987,6338062.25,24900000.0,99700000,1,101000000,11300000.0,33200000.0,99700000,1,1672423,278737.1667,682435.1128,1671752,45,0,0,0,0,328,232,0.098610581,0.069027407,0,5792,740.8333332999997,1386.755937,1923092.029,0,0,0,0,1,0,0,0,0,784.4117647,174.0,1656.428571,328,0,0,0,0,0,0,10,1740,7,11595,274,235,5,32,251.0,0.0,251,251,99700000.0,0.0,99700000,99700000,DoS
98377768,5,8,357,11595,345,0,71.4,152.97646880000005,7240,0,1449.375,2446.639966,121.4908637,0.132143677,8198147.333,28400000.0,98300000,21,98400000,24600000.0,49200000.0,98300000,992,98400000,14100000.0,37200000.0,98400000,48,0,0,0,0,144,264,0.050824491,0.081319186,0,7240,854.1428571,1933.77124,3739471.209,1,0,0,0,0,0,0,0,1,919.8461538,71.4,1449.375,144,0,0,0,0,0,0,5,357,8,11595,0,235,2,20,10998.0,0.0,10998,10998,98300000.0,0.0,98300000,98300000,DoS
